id,name,industry,country,sent,price,itemCount
2333,ebplc,Consumer Discretionary,United Kingdom,37,4%,7
2982,unted,Financials,United States,13,6%,7
8774,anion,Industrials,Japan,97,-2%,4
7987,nited,Information Technology,China,85,-3%,6
1233,untd.,Consumer Discretionary,South Korea,68,-2%,3
8479,ented,Materials,Japan,56,-2%,5
4024,llion,Utilities,United States,0,3%,7
3725,ieted,Information Technology,United States,43,-7%,8
9312,ition,Industrials,Japan,69,1%,0
4563,elbl),Telecommunication Services,Sweden,14,-3%,3
4065,alany,Healthcare,United Kingdom,24,-5%,6
8128,anion,Consumer Discretionary,Japan,90,2%,1
4358,rated,Industrials,United States,24,1%,1
3849,MCion,Materials,United States,64,0%,1
1938,irtd.,Financials,South Korea,7,-4%,8
3311,kync.,Information Technology,United States,76,-1%,4
537,al SA,Energy,France,23,0%,6
3743,elnc.,Energy,United States,84,6%,7
8970,S ion,Industrials,Japan,38,-5%,8
2922,lbtd.,Industrials,Israel,96,-1%,1
3062,LAion,Information Technology,United States,46,-3%,2
9527,sanc.,Consumer Discretionary,Japan,75,-8%,2
9456,oknc.,Consumer Discretionary,Japan,55,-6%,6
9126,YBion,Consumer Discretionary,Japan,43,3%,0
9956,meted,Utilities,Canada,84,0%,6
757,heand,Financials,Ireland,38,1%,0
2359,ooplc,Consumer Discretionary,United Kingdom,77,-1%,1
3350,ninc.,Industrials,United States,10,-4%,5
7763,hited,Real Estate,Hong Kong,90,-6%,7
1966,otLtd,Consumer Discretionary,South Korea,95,5%,1
9915,otion,Consumer Staples,United States,54,2%,8
3508,MCnc.,Consumer Discretionary,United States,77,-2%,0
9927,anrp.,Materials,Canada,88,0%,8
4234,egion,Industrials,United States,99,6%,1
4446,arnc.,Healthcare,United States,7,6%,5
3547,tmion,Utilities,United States,71,5%,0
3465,arnc.,Consumer Discretionary,United States,16,4%,7
9949,RPnc.,Consumer Discretionary,Canada,25,-1%,2
4882,lpnc.,Consumer Staples,United States,53,4%,1
4324,en NV,Industrials,Netherlands,90,-1%,2
3694,arnc.,Consumer Discretionary,United States,80,-3%,1
9951,ncion,Energy,Canada,8,0%,5
8495,yotd.,Healthcare,Japan,67,-1%,2
9076,OHtd.,Information Technology,Japan,3,-4%,7
1311,ntion,Consumer Discretionary,South Korea,85,-1%,6
4447,ision,Consumer Discretionary,United States,12,-4%,8
2853,octed,Consumer Staples,United States,66,2%,6
1867,satd.,Consumer Discretionary,South Korea,99,2%,0
7687,niLtd,Consumer Staples,China,16,-7%,5
4539,orASA,Industrials,Norway,68,-3%,7
3783,qunc.,Industrials,United States,20,3%,6
2972,ronc.,Consumer Discretionary,United States,71,7%,6
10054,estd.,Industrials,Canada,73,7%,8
3000,ACorp,Information Technology,United States,85,4%,3
8547,hitd.,Healthcare,Japan,87,-7%,5
4187,innc.,Consumer Staples,United States,39,-3%,0
4396,emnc.,Consumer Discretionary,United States,90,6%,2
3454,eltd.,Telecommunication Services,India,10,1%,2
3948,ntnc.,Materials,United States,44,7%,1
9212,hiion,Information Technology,Japan,15,-8%,2
8060,huLtd,Consumer Staples,Israel,23,-8%,6
7703,hited,Industrials,China,64,5%,6
2888,aeion,Consumer Discretionary,United States,17,-3%,2
2013,yuion,Industrials,South Korea,90,-8%,4
4088,ernc.,Industrials,United States,84,4%,7
2740,lenc.,Healthcare,United States,53,8%,7
9899,TCtd.,Utilities,Canada,81,1%,2
7875,hitd.,Consumer Discretionary,China,23,-6%,1
8307,oytd.,Materials,Japan,72,-6%,0
2319,&M.A.,Consumer Discretionary,Luxembourg,31,-6%,8
3188,aync.,Information Technology,United States,90,5%,2
7796,alted,Information Technology,Thailand,55,7%,5
3102,icted,Information Technology,United States,58,5%,5
464,yr NV,Materials,Switzerland,53,-7%,8
3259,chion,Information Technology,United States,43,7%,5
2024,antd.,Industrials,South Korea,84,-4%,1
3123,onion,Consumer Staples,United States,76,7%,7
3856,annc.,Consumer Discretionary,United States,41,5%,6
8249,SKion,Consumer Discretionary,Japan,100,1%,8
1828,CCion,Industrials,South Korea,52,5%,4
7854,aptd.,Consumer Staples,Singapore,21,-4%,7
9523,CSion,Information Technology,Japan,65,2%,2
4280,tenc.,Industrials,United States,4,6%,7
4279,ernal,Consumer Discretionary,United States,89,7%,3
10003,arnc.,Consumer Discretionary,Canada,13,-2%,2
8151,yuion,Industrials,Japan,11,4%,3
2971,artd.,Consumer Discretionary,Switzerland,84,0%,4
8781,inion,Consumer Discretionary,Japan,28,1%,6
9150,ition,Consumer Discretionary,Japan,96,7%,4
9133,eiion,Consumer Discretionary,Japan,26,-6%,5
3927,&Rnc.,Consumer Discretionary,United States,49,-4%,2
9761,TBtd.,Financials,Taiwan,89,6%,4
174,CE.A.,Utilities,Italy,96,-4%,7
8601,antd.,Materials,Japan,1,3%,3
3226,ornc.,Information Technology,United States,77,-7%,0
5849,yutd.,Consumer Discretionary,South Korea,31,-3%,7
9403,aited,Real Estate,Japan,12,-8%,1
8631,ybnc.,Consumer Discretionary,Japan,75,0%,5
8900,aitd.,Industrials,Japan,14,4%,5
9070,astd.,Consumer Discretionary,Japan,6,-1%,8
9298,UGnc.,Consumer Staples,Japan,94,4%,7
8088,OMion,Industrials,Japan,90,-3%,2
396,ug AG,Consumer Discretionary,Germany,39,1%,0
3881,OL.A.,Industrials,Brazil,63,-3%,1
8241,hetd.,Consumer Staples,Japan,15,5%,3
9174,yotd.,Consumer Discretionary,Japan,13,4%,2
3823,dwion,Healthcare,United States,26,-4%,3
3232,ennc.,Consumer Discretionary,United States,18,-1%,4
9989,usnc.,Utilities,Canada,34,-1%,2
3774,ycnc.,Industrials,United States,30,0%,4
2948,irnc.,Information Technology,United States,19,4%,1
9829,artd.,Telecommunication Services,Taiwan,47,8%,1
343,ru SA,Consumer Staples,Colombia,82,-2%,3
9232,ittd.,Information Technology,Japan,12,-5%,1
4135,nsnc.,Industrials,United States,52,7%,2
5173,hinc.,Consumer Staples,United States,100,8%,8
1099,T Tbk,Utilities,Indonesia,77,-3%,1
2792,/Enc.,Industrials,United States,4,3%,2
3215,rinc.,Consumer Staples,United States,54,2%,6
3704,ooany,Consumer Discretionary,United States,53,-4%,5
8776,annc.,Industrials,Japan,9,-3%,4
475,cc.A.,Consumer Discretionary,France,50,0%,2
7787,emrp.,Information Technology,China,80,7%,3
3709,onion,Information Technology,United States,22,7%,8
2401,ubvaz,Consumer Discretionary,Russia,41,7%,7
7988,NHtd.,Industrials,China,89,-1%,3
264,otted,Financials,India,51,0%,7
8782,niion,Consumer Discretionary,Japan,62,8%,6
3256,annc.,Consumer Staples,United States,34,-7%,5
8164,iptd.,Consumer Staples,Japan,8,-3%,2
2206,aetd.,Consumer Staples,South Korea,24,-5%,4
4298,heany,Materials,United States,34,-6%,8
341,em.A.,Materials,Colombia,27,5%,0
2977,henc.,Consumer Staples,United States,76,3%,7
3273,ciion,Consumer Discretionary,United States,28,6%,0
2991,olnc.,Healthcare,United States,0,-1%,5
3857,ennc.,Consumer Discretionary,United States,44,4%,1
7616,ilion,Energy,Philippines,60,-7%,6
4271,yeion,Materials,United States,93,1%,2
2354,D plc,Consumer Discretionary,United Kingdom,34,-6%,3
2871,annc.,Information Technology,Canada,65,6%,8
206,ru CV,Industrials,Mexico,97,-6%,6
7755,ruted,Information Technology,Hong Kong,35,1%,6
4085,SCnc.,Industrials,United States,63,8%,0
8103,istd.,Industrials,Japan,76,-2%,7
2376,PCPlc,Materials,United Kingdom,77,-8%,8
9278,oktd.,Industrials,Japan,68,-8%,8
273,atted,Telecommunication Services,India,5,2%,7
9299,tated,Consumer Staples,Japan,92,4%,8
7923,mp.A.,Telecommunication Services,Chile,7,-1%,4
9703,hetd.,Information Technology,Taiwan,50,3%,5
4493,ornc.,Materials,United States,84,8%,7
4428,niion,Information Technology,United States,67,-7%,4
448,un.V.,Consumer Discretionary,Netherlands,85,-3%,5
9389,EOtd.,Financials,Japan,42,-5%,4
2716,canc.,Healthcare,United States,17,-5%,4
4467,ABnc.,Industrials,Belgium,63,-1%,4
3208,anany,Consumer Discretionary,United States,13,-8%,7
7937,KWnc.,Utilities,Switzerland,0,-2%,1
2250,Manc.,Industrials,South Korea,50,3%,4
4075,etnc.,Consumer Discretionary,United States,51,-3%,1
9814,PKtd.,Information Technology,Taiwan,55,-4%,6
1136,elted,Telecommunication Services,South Africa,85,-3%,1
400,raGaA,Healthcare,Germany,91,7%,5
3814,nsplc,Energy,United Kingdom,41,0%,5
1956,eotd.,Consumer Discretionary,South Korea,42,-1%,2
9186,ohtd.,Consumer Discretionary,Japan,96,-6%,7
1852,olion,Industrials,South Korea,39,6%,3
8477,okrp.,Materials,Japan,18,1%,2
2746,MCnc.,Consumer Discretionary,United States,36,4%,1
4353,runc.,Industrials,United States,65,-1%,1
3718,osted,Energy,Brazil,35,7%,0
1121,oltd.,Materials,South Africa,86,-7%,8
4203,ronc.,Real Estate,United States,56,-4%,7
8147,yoion,Industrials,Japan,56,-7%,6
4016,iorp.,Consumer Discretionary,United States,3,2%,7
3019,HStd.,Industrials,United Kingdom,17,-7%,0
3113,aitd.,Financials,Bermuda,24,6%,7
9571,airp.,Materials,Taiwan,56,-8%,6
3763,SWnc.,Consumer Discretionary,United States,68,0%,7
7844,ontd.,Industrials,Singapore,57,7%,8
348,el.A.,Telecommunication Services,Peru,20,4%,0
9695,attd.,Consumer Discretionary,Taiwan,7,1%,1
8959,VCion,Consumer Discretionary,Japan,15,-6%,4
3038,ntnc.,Healthcare,United States,61,3%,0
2156,ortd.,Industrials,South Korea,35,0%,1
9459,V ion,Consumer Discretionary,Japan,56,2%,6
8242,ujnc.,Consumer Staples,Japan,73,5%,1
2851,C nc.,Information Technology,United States,17,-1%,7
7603,IMtd.,Industrials,Israel,18,2%,1
2802,henc.,Consumer Discretionary,United States,27,-2%,0
1114,spted,Healthcare,South Africa,67,7%,8
4381,heany,Industrials,United States,70,-2%,3
8047,ezted,Telecommunication Services,Israel,22,6%,6
9388,ictd.,Financials,Japan,44,-6%,0
4076,PL LP,Energy,United States,34,5%,4
9536,eotd.,Industrials,Japan,89,5%,7
3298,iltd.,Information Technology,Taiwan,66,7%,8
1891,amtd.,Utilities,South Korea,85,-3%,3
9224,CRtd.,Information Technology,Japan,45,5%,2
3657,ieion,Information Technology,United States,9,1%,1
1165,MWhad,Consumer Discretionary,Malaysia,46,8%,8
7610,lonc.,Telecommunication Services,Philippines,62,7%,3
4881,lpnc.,Energy,United States,50,-4%,5
4048,cDnc.,Energy,United States,100,8%,8
8490,iptd.,Materials,Japan,54,6%,5
3928,ilnc.,Healthcare,United States,74,3%,8
9691,oxtd.,Information Technology,Taiwan,28,6%,6
8911,anion,Consumer Discretionary,Japan,13,-6%,4
8506,EOion,Materials,Japan,64,4%,2
8588,aitd.,Healthcare,Japan,99,5%,3
8821,matd.,Industrials,Japan,72,8%,5
9123,ACtd.,Consumer Discretionary,Japan,0,4%,6
3894,yaion,Consumer Discretionary,United States,20,-4%,4
2172,yuany,Industrials,South Korea,40,2%,7
151,anted,Energy,Australia,22,6%,2
8267,ounc.,Consumer Staples,Japan,96,-7%,7
9288,hotd.,Consumer Discretionary,Japan,18,4%,4
8005,aitd.,Consumer Discretionary,China,24,-7%,4
7847,emLtd,Industrials,Singapore,84,-1%,3
4462,isnc.,Consumer Discretionary,United States,72,6%,2
7676,ohted,Industrials,Hong Kong,6,-6%,5
2187,umnc.,Consumer Discretionary,South Korea,79,-7%,4
3206,lerp.,Information Technology,United States,39,7%,2
7892,hated,Consumer Discretionary,China,37,-5%,3
2330,obplc,Industrials,United Kingdom,59,4%,5
9834,heted,Information Technology,China,35,-2%,4
3853,ented,Information Technology,Bermuda,16,5%,8
3940,ysnc.,Industrials,United States,94,1%,2
1880,hinc.,Consumer Discretionary,South Korea,66,5%,7
9306,ihtd.,Information Technology,Japan,33,-5%,5
412,SBaft,Industrials,Germany,55,6%,4
8318,KCion,Information Technology,Japan,31,5%,8
4497,esnc.,Utilities,United States,44,-6%,6
3619,osnc.,Real Estate,United States,65,2%,8
512,ngoup,Information Technology,France,20,-1%,5
409,MG AG,Industrials,Germany,60,-7%,0
1085,T Tbk,Consumer Staples,Indonesia,73,-3%,0
7963,ohtd.,Financials,China,52,-3%,1
2073,1 ion,Utilities,South Korea,87,1%,3
2242,G td.,Industrials,South Korea,50,-1%,3
1939,K nc.,Materials,South Korea,87,-6%,3
9386,BInc.,Financials,Japan,5,0%,3
9363,retd.,Financials,Japan,80,6%,4
3880,NCnc.,Consumer Discretionary,United States,89,6%,2
7622,auen),Materials,Saudi Arabia,27,4%,7
3340,TMnc.,Information Technology,United States,11,-1%,6
4289,pe LP,Energy,United States,25,-2%,3
6263,acnc.,Information Technology,Japan,100,3%,2
2390,alPLC,Telecommunication Services,United Kingdom,22,8%,8
9368,axtd.,Consumer Staples,Japan,33,-7%,1
4415,winc.,Information Technology,United States,66,-1%,1
9973,ibnc.,Energy,Canada,58,-2%,2
5259,ovnc.,Healthcare,United States,77,-8%,3
3643,re LP,Energy,United States,39,3%,7
3392,CAnc.,Healthcare,United States,0,-5%,8
3794,ndtd.,Financials,Bermuda,41,-2%,2
3891,rated,Industrials,United States,75,-5%,2
346,aneru,Financials,Peru,25,6%,6
3294,ynnc.,Information Technology,United States,5,-2%,6
8928,HKtd.,Industrials,Japan,88,2%,3
4998,el SA,Financials,Belgium,22,3%,5
7652,MGted,Materials,Australia,52,2%,2
8607,oytd.,Materials,Japan,45,-2%,8
3901,CPnc.,Real Estate,United States,0,2%,2
176,ut.A.,Consumer Discretionary,Italy,69,-3%,0
1810,aeion,Consumer Staples,South Korea,83,-3%,0
9467,onion,Information Technology,Japan,97,-5%,2
5263,PSnc.,Utilities,United States,79,-3%,0
8444,oktd.,Materials,Japan,42,-8%,7
3758,omnc.,Consumer Discretionary,United States,43,8%,3
9122,ketd.,Consumer Discretionary,Japan,13,8%,2
8480,bitd.,Information Technology,Japan,73,1%,3
4437,SGion,Industrials,United States,84,-1%,7
7877,ibtd.,Information Technology,China,60,-5%,6
9148,xerp.,Consumer Discretionary,Japan,20,-5%,7
2182,orrp.,Utilities,South Korea,94,4%,1
8073,IRion,Industrials,Japan,13,-3%,8
2295,ooion,Materials,South Korea,100,5%,6
4064,AXnc.,Information Technology,United States,45,-6%,0
8205, Fnc.,Consumer Staples,Japan,70,-3%,1
2976,awnc.,Industrials,United States,25,-1%,7
2230,antd.,Industrials,South Korea,91,3%,6
8158,ECion,Information Technology,Japan,53,-8%,3
3277,. nc.,Materials,United States,56,-6%,0
3963,arnc.,Information Technology,United States,20,0%,5
9734,TCion,Information Technology,Taiwan,81,1%,0
4342,ouany,Energy,United States,52,0%,2
4069,oonc.,Industrials,United States,65,-6%,2
4457,altd.,Financials,Bermuda,23,5%,3
3855,henc.,Industrials,United States,14,2%,0
2993,antd.,Information Technology,South Korea,57,7%,8
4410,heany,Industrials,United States,48,0%,6
1819,olion,Industrials,South Korea,94,7%,2
9246,optd.,Industrials,Japan,23,-3%,1
7857,ontd.,Consumer Discretionary,China,27,-4%,0
9279,ifnc.,Consumer Discretionary,Japan,83,-7%,2
522,urzeo,Financials,France,20,5%,4
3966,TTnc.,Industrials,United States,76,8%,8
4394,RInc.,Consumer Discretionary,United States,20,0%,2
9701,hitd.,Information Technology,Taiwan,91,4%,7
3010,llnc.,Healthcare,United States,74,8%,4
2395,niPLC,Utilities,United Kingdom,92,2%,6
3132,artd.,Information Technology,Bermuda,67,8%,6
9302,eiion,Consumer Discretionary,Japan,65,-2%,6
7964,CMtd.,Industrials,China,46,2%,1
3504,lenc.,Healthcare,United States,96,5%,4
1985,CILtd,Materials,South Korea,41,-3%,6
9418,ontd.,Industrials,Japan,33,-1%,8
9001,ujted,Consumer Discretionary,Japan,55,-8%,6
8651,OSrp.,Consumer Staples,Japan,44,6%,8
3903,awnc.,Utilities,United States,75,-1%,6
3207,innc.,Consumer Discretionary,United States,23,4%,5
9408,EOtd.,Real Estate,Japan,93,3%,5
3331,rinc.,Information Technology,United States,93,2%,6
9192,arion,Information Technology,Japan,88,4%,8
3583,elnc.,Information Technology,United States,61,0%,4
3046,A td.,Information Technology,China,47,8%,8
7926,ip.A.,Consumer Discretionary,Chile,69,0%,1
2804,ronc.,Information Technology,United States,56,1%,0
3803,dgany,Consumer Staples,United States,71,-5%,8
4413,rated,Information Technology,United Kingdom,55,7%,7
7917,om.A.,Consumer Staples,Chile,20,-2%,6
3977,oync.,Industrials,United States,33,6%,1
8156,aktd.,Industrials,Japan,88,-4%,0
2305,at.P.,Telecommunication Services,Kuwait,0,2%,1
4003,anern,Industrials,United States,4,3%,1
4241,evnc.,Consumer Staples,United States,7,-4%,2
9576,retd.,Consumer Staples,Taiwan,40,2%,4
4380,eeion,Energy,Bermuda,81,5%,2
199,ie.A.,Consumer Discretionary,Spain,87,1%,3
491,io.A.,Healthcare,France,11,2%,6
1856,aetd.,Materials,South Korea,21,4%,1
4246,ednc.,Information Technology,United States,95,-1%,2
379,. A/S,Healthcare,Denmark,80,-4%,1
4357,erion,Information Technology,United States,98,4%,6
9145,horp.,Consumer Discretionary,Japan,13,-7%,4
8196,ALnc.,Consumer Staples,Japan,79,4%,1
1777,ourp.,Materials,South Korea,66,8%,5
3397,ilnc.,Information Technology,United States,16,1%,6
2958,-Itd.,Consumer Discretionary,United States,4,6%,7
3588,ennc.,Information Technology,United States,95,1%,0
9516,qutd.,Information Technology,Japan,51,4%,1
9025,lpnc.,Consumer Discretionary,Japan,74,4%,6
9324,icnc.,Consumer Discretionary,Japan,9,1%,0
9040,ysion,Healthcare,Japan,100,0%,6
3393,esion,Industrials,United States,13,3%,7
3402,ioion,Financials,United States,31,-4%,1
173,ES.A.,Consumer Discretionary,Luxembourg,27,1%,6
7914,ES.A.,Utilities,Chile,16,-2%,8
3117,ernc.,Industrials,United States,49,4%,3
7721,hutd.,Industrials,China,26,-3%,6
7704,hitd.,Energy,China,94,8%,5
2833,he LP,Financials,United States,72,3%,6
8044,entd.,Information Technology,China,39,-7%,4
9413,eitd.,Industrials,Japan,3,-2%,0
454,BM.V.,Energy,Netherlands,67,-1%,4
4155,cenc.,Energy,United States,56,-8%,5
470,CB.A.,Healthcare,Belgium,0,3%,5
8087,oktd.,Industrials,Japan,13,-8%,4
3726,onnc.,Industrials,United States,16,1%,0
8297,obtd.,Consumer Staples,Japan,15,-4%,3
3441,sited,Materials,India,76,-7%,0
8762,yotd.,Industrials,Japan,31,4%,6
8857,abion,Industrials,Japan,94,7%,5
299,urted,Healthcare,India,83,5%,7
4152,GErp.,Utilities,United States,28,-6%,2
3094,ulnc.,Consumer Discretionary,Canada,68,7%,3
9204,DOnc.,Consumer Discretionary,Japan,12,-2%,1
2660,CMnc.,Information Technology,United States,1,-4%,3
7842,elted,Consumer Staples,Singapore,18,-2%,0
2407,penes,Industrials,Russia,3,-2%,1
9784,DOtd.,Information Technology,Taiwan,49,-2%,4
4102,obplc,Energy,United Kingdom,93,-1%,8
3289,upnc.,Information Technology,United States,10,7%,3
3142,axnc.,Information Technology,United States,76,3%,6
4027,ouion,Materials,United States,50,-5%,6
4702,PMnc.,Materials,United States,51,5%,1
3879,MSnc.,Industrials,United States,50,-3%,8
9362,artd.,Consumer Discretionary,Japan,23,-2%,2
4099,abtd.,Energy,Bermuda,55,8%,2
4441,niion,Consumer Staples,United States,24,4%,3
4491,es LP,Energy,United States,11,-7%,5
3687,op SA,Industrials,Panama,17,-5%,7
1796,S rp.,Industrials,South Korea,27,-7%,8
9555,natd.,Industrials,Japan,62,0%,4
3088,nync.,Consumer Staples,United States,20,-7%,6
8695,iptd.,Information Technology,Japan,12,-7%,6
3866,uenc.,Consumer Discretionary,United States,66,-1%,8
9900,utnc.,Consumer Discretionary,Canada,21,8%,5
4063,ag.P.,Energy,United States,65,3%,8
1801,eAion,Materials,South Korea,57,1%,4
1131,ibted,Materials,South Africa,69,-8%,6
3919,NIion,Industrials,United States,68,4%,0
7420,IZnc.,Consumer Discretionary,United States,27,8%,1
9149,i-ion,Consumer Discretionary,Japan,4,1%,3
10050,ranc.,Consumer Discretionary,Canada,29,-2%,7
9893,TCion,Industrials,Taiwan,60,-1%,2
1087,T Tbk,Telecommunication Services,Indonesia,54,1%,6
374,olA/S,Healthcare,Denmark,48,-6%,1
7615,obnc.,Consumer Staples,Philippines,35,3%,5
9154,iptd.,Consumer Discretionary,Japan,16,-6%,1
9522,ranc.,Information Technology,Japan,95,6%,7
3510,ffnc.,Financials,United States,6,-6%,1
2078,K td.,Energy,South Korea,60,-5%,5
3826,xpnc.,Consumer Discretionary,United States,63,7%,2
7950,on AG,Healthcare,Switzerland,60,-2%,4
8559,notd.,Healthcare,Japan,21,-1%,8
13,arplc,Industrials,United Kingdom,98,-4%,4
3943,nt.A.,Telecommunication Services,Luxembourg,47,6%,1
3620,oyion,Consumer Discretionary,United States,7,7%,0
3659,ITnc.,Financials,United States,14,-2%,5
7694,untd.,Information Technology,China,86,-4%,5
3865,henc.,Real Estate,United States,44,1%,6
2824,DKnc.,Information Technology,United States,94,-7%,2
7862,ubtd.,Materials,China,98,5%,5
3843,itnc.,Information Technology,United States,35,1%,2
3443,ipted,Healthcare,India,14,-4%,6
3530,ntion,Energy,United States,86,-7%,1
9533,onion,Information Technology,Japan,56,-4%,1
7865,hatd.,Healthcare,China,50,-5%,4
8134,urion,Industrials,Japan,100,4%,0
9187,urtd.,Industrials,Japan,43,-5%,3
2947,renc.,Consumer Discretionary,United States,63,-2%,2
2317,BAplc,Industrials,United Kingdom,11,-8%,2
7943,og SA,Information Technology,Switzerland,17,-6%,4
9209,oltd.,Consumer Discretionary,Japan,46,2%,4
340,agany,Telecommunication Services,Hungary,46,-4%,2
9349,agtd.,Information Technology,Japan,9,5%,4
257,r.td.,Healthcare,India,91,-8%,6
8697,umtd.,Materials,Japan,92,-1%,8
7968,aitd.,Consumer Discretionary,China,3,1%,2
8941,eiion,Industrials,Japan,12,5%,8
3665,linc.,Materials,United States,40,-3%,4
